,Author,Title,Lyrics,Sentiment score,Sentiment magnitude
20,Lana Del Rey,Summertime Sadness,"got my red dress on tonight
Dancin' in the dark in the pale moonlight
Done my hair up real big, beauty queen style
High heels off, I'm feelin' alive
Oh my God, I feel it in the air
Telephone wires above
Are sizzlin' like a snare
Honey I'm on fire, I feel it everywhere
Nothin' scares me anymore
Kiss me hard before you go
Summertime sadness
I just wanted you to know
That baby, you the best
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness oh oh
I got that summertime
I got that summertime
I got that summertime, I got that summertime summertime sadness
I got that summertime
I got that summertime
I got that summertime, summertime summertime sadness
I'm feelin' electric tonight
Cruisin' down the coast, goin' about 99
Got my bad baby by my heavenly side
I know if I go, I'll die happy tonight
Oh my God, I feel it in the air
Telephone wires above
Are sizzlin' like a snare
Honey I'm on fire, I feel it everywhere
Nothin' scares me anymore
Kiss me hard before you go
Summertime sadness
I just wanted you to know
That baby, you the best
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness oh oh
I got that summertime
I got that summertime summertime summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness oh oh
Got that summertime
I got that summertime summertime summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness oh oh",0.5,1.100000023841858
21,Lana Del Rey,bel air,"Gargoyles standing at the front of your gate
Trying to tell me to wait
But I can't wait to see you
So I run, like I'm mad, to heaven's door
I don't wanna be bad
I won't cheat you no more
Roses, Bel Air, take me there
I've been waiting to meet you
Palm trees, in the light, I can see, late at night
Darling I'm waiting to greet you
Come to me baby
Spotlight, bad baby, you've got a flair
For the violentest kind of love anywhere out there
Mon amour, sweet child of mine
You're divine
Didn't anyone ever tell you
It's okay to shine?
Roses, Bel Air, take me there
I've been waiting to meet you
Palm trees in the light
I can see, late at night
Darling I'm waiting to greet you
Come to me, baby
Don't be afraid of me
Don't be ashamed
Walk in the way of my soft resurrection
Idol of roses, iconic soul
I know your name
Lead me to war with your brilliant direction
Roses, Bel Air, take me there
I've been waiting to meet you
Palm trees in the light
I can see, late at night
Darling I'm waiting to greet you
Come to me baby
Roses, Bel Air, take me there
I've been waiting to meet you
Grenadine sunshine, and it fades sublime
Darling I'm waiting to greet you
Come to me baby
",0.699999988079071,1.399999976158142
22,Lil Peep,Star Shooting,"[Verse]
Wait right here
I'll be back in the mornin'
I know that I'm not that important to you
But to me, girl, you're so much more than gorgeous (Yeah)
So much more than perfect (Yeah)
Right now I know that I'm not really worth it
If you give me time, I could work on it
Give me some time while I work on it
Losin' your patience, and, girl, I don't blame you
The Earth's in rotation, you're waitin' for me (Yeah)
Look at my face when I fuck on your waist
'Cause we only have one conversation a week
That's why your friends always hatin' on me
Fuck 'em though, I did this all by myself
Matter of fact, I ain't ever asked no one for help
And that's why I don't pick up my phone when it rings
None of my exes is over Lil Peep
Nobody flexin' as much as I be
That's why she text me and tell me she love me
She know that someday I'll be over the sea
Makin' my money and smokin' my weed
I think it's funny, she open up to me, get comfortable with me
Once I got it comin', I love her, she love me
I know that I'm nothing like someone her family want me to be
If I find a way, would you walk it with me?
Look at my face while you talkin' to me
'Cause we only have one conversation a week
Can I get one conversation at least?
Shout out to everyone makin' my beats, you helpin' me preach
This music's the only thing keepin' the peace when I'm fallin' to pieces

[Chorus]
Look at the sky tonight, all of the stars have a reason
A reason to shine, a reason like mine and I'm fallin' to pieces
Look at the sky tonight, all of the stars have a reason",0.30000001192092896,2.4000000953674316
23,Lil Peep,We think too much,"Nobody wants to talk to me
But everyone wants to walk with me
And I always been that kid
Maybe I won't be if I live long enough
But I think imma die now
I just keep it to myself and try not to cry too loud
I just wanna lay my head on your chest so I'm as close as it gets to your heart
We can fall apart
Start over again
Nobody knows me
Nobody knows one thing about me
Everyone doubts me
But Imma make it all come true
And I do it for you
I know all about the pain that you go through
Nobody wants to talk to me
But everyone wants to walk with me
And I always been that kid
Maybe I won't be if I live long enough
But I think imma die now
I just keep it to myself and try not to cry too loud
I just wanna lay my head on your chest so I'm as close as it gets to your heart
We can fall apart
Start over again
Nobody knows me
Nobody knows one thing about me
Everyone doubts me
But Imma make it all come true
And I do it for you
I know all about the pain that you go through
",-0.800000011920929,0.800000011920929
24,Lil Peep,The Way I See Things,"[Verse]
I got a feelin' that I'm not gonna be here for next year
So, let's laugh a little before I'm gone
I’ve been dreamin' of this shit for a while now
Got me high now
She don't love me, but she's singin' my songs (Oh, no)
I don't feel much pain
Got a knife in my back, and a bullet in my brain
I’m clinically insane
Walkin' home alone, I see faces in the rain
Where did all the time go?
Spend it gettin' high while I hide from the 5-0
Where did all the lines go?
Now, I'm so high, I be fuckin' with my eyes closed
She don't fuck with me no more, I'm on her mind though
Come and fuck me in the mornin' with the blinds closed
I can show you everything I learned
While you were away from me

[Hook]
Runnin' away from me, but I'm not givin' up on you
It's just the way I be
It's just the way I see things
Take her away from me, but I'm not givin' up on you, no
It's just the way I be
It's just the way I see things",-0.30000001192092896,1.899999976158142
25,Lil Peep,Lose My Mind,"[Intro]
I can get through this
I can get through this
I can get through this
I can get through this

[Verse]
I'ma bout' to give her everything she ever wanted and more
What I deliver it's something that can't be bought at the store
I'm tryna bring you with me baby while I'm finding myself
That feeling when you kiss me tells me I don't need no one else
I had to lose my mind a couple times to find out its you
I had to run around the world girl just to be here it's true
These other woman don't got nothing on the way that she moves
Lets pick up right where we left off last night inside of my room

[Hook]
When the time come
I'll be right here
Sippin' liquor with a grin on my face, for you
I got nothing left to keep me awake
I don't got no better thing to do than sit here and wait
For you
For you
For you
For you

[Outro]
I can get through this (For you)
I can get through this (For you)
I can get through this (For you)
I can get through this",0.20000000298023224,1.0
26,Lil Peep,Let me Bleed,"[Chorus]
Let me bleed, watch me die
I got golden teeth, she got bright green eyes
She's my fantasy, she only comes at night
She don't know 'bout me, what goes on inside
I'll let you feel my pain if you would get me high
Had to make my name, I had to break my spine
Now I'm on my way, I'm just lookin' for pain
Bitches fuck me the same, it don't matter the place, okay

[Bridge]
I just wanna die by my momma side
Tell her that I love her while my brother cry
I don't got the time for no compromise
Bitch, I need it all, I'ma make it mine

[Chorus]
Let me bleed, watch me die
I got golden teeth, she got bright green eyes
She's my fantasy, she only comes at night
She don't know 'bout me, what goes on inside
I'll let you feel my pain if you would get me high
Had to make my name, I had to break my spine
Now I'm on my way, I'm just lookin' for pain
Bitches fuck me the same, it don't matter the place, okay

[Bridge]
I just wanna die by my momma side
Tell her that I love her while my brother cry
I don't got the time for no compromise
Bitch, I need it all, I'ma make it mine

[Chorus]
Let me bleed, watch me die
I got golden teeth, she got bright green eyes
She's my fantasy, she only comes at night
She don't know 'bout me, what goes on inside
I'll let you feel my pain if you would get me high
Had to make my name, I had to break my spine
Now I'm on my way, I'm just lookin' for pain
Bitches fuck me the same, it don't matter the place, okay",0.0,3.4000000953674316
27,Lil Peep,"I Crash, U Crash","I let the time pass too fast
I crash, you crash
You were the one, that's what I told myself
I don't even know myself
Got my back up against the wall
I let the time pass too fast
I crash, you crash
You were the one, I told myself
I don't even know myself
Or control my self at all
I can't tell what I want, I can't tell what you want
She can't tell what I'm on
What do you want? Let me sing you a song
I wanna hold you so close like a switchblade
I really mean that, I know you don't believe it
I'm shining so hard, I know that you can see that
I'd give it up though, I swear I'd give it up though
We're moving so fast, I don't care, I wanna crash
Let our love burn, let our love burn
We're moving so fast, I don't care, I wanna crash
Let our love burn, let our love burn
",-0.6000000238418579,1.2000000476837158
28,Lil Peep,High School,"Have you ever seen a man this rich?
This broke?
This lost?
In the smoke, please pray for me
I can never hide my ghost come everywhere i go
Tell heaven don't wait for me
Sitting waiting at the gate for me
I heard this bitch blowin LiL Peep faithfully
That's why these pussy's got hate for me
Cause they was busy chasing bitches
I was chasing dreams
Throw me off the edge, I'll fall
Looking up at em, Like I never even knew them at all
I remember walking around in the hall
And then the bell rang
And i tell there's something that I couldn't recall
Making you cry the way she did, I can't forgive myself for
And if you wan't me too
I'll kill myself, cause I'm already in hell for
You use to love me then
I know it's not the same
But this is not the end, Cause everything gon' change
When i get that Benz, I'ma pullup in the rain
And I'm gon say
You werent[?]
Have you ever seen a man this rich?
This broke?
This lost?
In the smoke, please pray for me
I can never hide my ghost come everywhere i go
Tell heaven don't wait for me
Sitting waiting at the gate for me
I heard this bitch blow lil peep faithfully
That's why these pussy's got hate for me
Cause they was busy chasing bitches
I was chasing dreams
Throw me off the edge, i'll fall
Looking up at em, like i never even knew them at all
I remember walking around in the hall
And then the bell rang
And i tell there's something that i couldn't recall
Making me cry the way she did, i can't forgive myself for
And if you wan't me too, i'll kill myself
Cause i'm already in hell for",-0.4000000059604645,3.4000000953674316
29,Lil Peep,Crybaby,"She said I'm a crybaby
I can't be up lately
Girl you drive me crazy
AMG mercedes
Speeding down the highway
Looking at the street lights
Geeking on a Friday
I can never sleep right
Knowing I hurt you
I don't deserve you
I should've curved you
I know I'm the worst boo
But I can be cool too
And you got them dance moves
And I got this vibe
I swear its perfect to ride too
I wanna die too
We all want to die too
I got this vibe
I swear she loves to get high too
I love getting high too
I wanna hide you
How did I find you
I'll be inside, I'm making music to cry too
Oh its a lonely world, I know
Go and get lonely girl that's fo sho
Oh I'm a lonely boy she made a lonely boy
Yeah I know
Oh its a lonely world, I know
Go and get lonely girl that's fo sho
Oh I'm a lonely boy she made a lonely boy
Yeah I know
She say I'm a crybaby
I can't be up lately
Girl you drive me crazy
A and G Mercedes
Speeding down the high way
Looking at the street lights
Geeking on a Friday
I can never sleep right
Knowing I hurt you
I don't deserve you
I should've curved you
I know I'm the worst boo
But I could be cool too
And you got them dance moves
And I got this vibe
I swear it's perfect to ride too
I wanna die too
We all wanna die too
I got this vibe
I swear she love getting high too
I love getting high too
I wanna hide you
How did I find you
I'll be inside, I'm making music to cry too
Oh its a lonely world, I know
Go and get lonely girl that's fo sho
Oh I'm a lonely boy she made a lonely boy
Yeah I know
Oh its a lonely world, I know
Go and get lonely girl that's fo sho
Oh I'm a lonely boy she made a lonely boy
Yeah I know
",-0.10000000149011612,0.20000000298023224
30,Lonely,With u,"I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
I met you late night, at a party
Some trust fund baby's Brooklyn loft
By the bathroom, you said let's talk
But my confidence is wearing off
These aren't my people
These aren't my friends
She grabbed my face and that's when she said
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
There's something tragic, but almost pure
Think I could love you, but I'm not sure
There's something wholesome, there's something sweet
Tucked in your eyes that I'd love to meet
These aren't my people
These aren't my friends
She grabbed my face and that's when she said
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
Life is not a love song that we like
We're all broken pieces floating by
Life is not a love song, we can try
To fix our broken pieces one at a time
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
I like that you're broken
Broken like me
Maybe that makes me a fool
I like that you're lonely
Lonely like me
I could be lonely with you
",-0.4000000059604645,0.8999999761581421
31,Lontalius,Sleep Thru Ur Alarms,"[Verse]
Thoughts that go like bullets through you
The time you told me that you wish you were dead

But so broken on when you can’t stop choosing
To sleep through your alarms, man, you’re losing your head

(But I can't stop)
The thoughts that go like bullets through you
The time you told me that you wish you were dead

(But I can't stop)
But so broken on when you can't stop choosing
To sleep through your alarms, man, you're losing your head",0.10000000149011612,0.699999988079071
32,Lontalius,Selfless,"I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore
I know it's not me
But I can't stay selfless
Anymore",-0.20000000298023224,0.20000000298023224
33,Lontalius,I was more than,"I still love the way
It moves
And the details it loses when I walked off
And proved that I was more than
I was more than
I still love the way
It moves
And the details it loses when I walked off
And proved that I was more than
I was more than just useless
I was more than
They are bound to choose what's best for all of us
They were sound asleep when they were choking us
They are bound to choose what's best for all of us
They were sound asleep when they were choking us",0.0,0.0
34,Lontalius,Dreams in my Head,"You may not rember me
I am the girl with the tear in her eye
*An tear in her eye*
And I never expected a call from you
But thinking about it now i guess i do
I guess that i do

[Chorus 1]
Cos i have all these dreams in my head
Of you and I together waking in each others arms
If only i could tell you how i feel
Then i wouldn't have to sit and think about losing you
But it's just a dream

The moon is up and im shaking my head
It's been another day of missing you
Of missing you
And on this island theres two of us
Sinking in the sand of our desperate love
[Lyrics from: https:/lyrics.az/lontalius/-/dreams-in-my-head-anika-moa-cover.html]
Our desperate love

[Chorus 2]

Cos i have all these dreams in my head
Of you and i together waking in each others arms
If only i could tell you how i feel
Then i wouldn't have to sit and think about losing you
But it's just a dream

[Chorus 3]

Cos i have all these dreams in my head
Of you and i together waking in each others arms
If only i could tell you how i feel
Then i wouldn't have to sit and think about losing you
But it's just a dream i have in my head

But it's just a dream i have in my head.",0.30000001192092896,3.700000047683716
35,Lorn,Acid Rain,"Daylight
In bad dreams
In a cool world
Full of cruel things
Hang tight
All you
Nothing like a big bad bridge
To go burning through
Daylight
In bad dreams
In a cool world
Full of cruel things
Hang tight
All you
Nothing like a big bad bridge
To go burning through
",-0.699999988079071,0.699999988079071
36,M83,Wait,"Set your dreams where nobody hides
Give your tears to the tide
No time
No time
There's no end, there is no goodbye
Disappear with night
No time
No time
No time
No time
No time",-0.5,0.5
37,Melanie Martinez,Soap Music Box,"Think I just remembered something
I think I left the faucet running
Now my words are filling up the tub
Darling, you're just soaking in it
But I know you'll get out the minute
You notice all your fingers pruning up
I'm tired of being careful, gentle, trying to keep the water warm
Let me under your skin
Uh-oh, there it goes, I said too much, it overflowed
Why do I always spill?
I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I never spoke
Now I gotta wash my mouth out with soap
I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I'd never spoke
Now I gotta wash my mouth out with soap
Think I got myself in trouble
So I fill the bath with bubbles
Then I'll put the towels all away
Should've never said the word ""love""
Threw a toaster in the bathtub
I'm sick of all the games I have to play
I'm tired of being careful, gentle, trying to keep the water warm
Let me under your skin
Uh-oh, there it goes, I said too much, it overflowed
Why do I always spill?
I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I never spoke
Now I gotta wash my mouth out with soap
I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I'd never spoke
Now I gotta wash my mouth out with soap
I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I never spoke
Now I gotta wash my mouth out with soap
I feel it coming out my throat
Guess I better wash my mouth out with soap
God, I wish I'd never spoke
Now I gotta wash my mouth out with soap
",-0.30000001192092896,1.100000023841858
38,Message to Bears,You are a Memory,"I was calling
For the last time
We've been here before
They found the pictures in the snow
I can tell your eyes
Looked beneath the blue
I walk underneath the trees
For the first time
I was calling
For the last time
We've been here before
Found the pictures in the snow
Found the pictures in the snow
I walk underneath the trees
For the first time
I was calling
For the last time
We've been here before
They found the pictures in the snow
I can tell your eyes
Looked beneath the blue
I walk underneath the trees
For the first time",0.30000001192092896,0.30000001192092896
39,Michael Jackson,Butterflies,"All you gotta do is walk away and pass me by
Don't acknowledge my smile when I try to say hello to you, yeah
And all you gotta do is not answer my calls when
I'm trying to get through
To keep me wondering why, when all I can do is sigh
I just want to touch you
I just want to touch and kiss
And I wish that I could be with you tonight
You give me butterflies inside, inside and I
All I gotta say is that I must be dreaming, can't be real
You're not here with me, still I can feel you near me
I caress you, let you taste us, just so blissful listen
I would give you anything baby, just make my dreams come true
Oh baby you give me butterflies
I just want to touch and kiss
And I wish that I could be with you tonight
You give me butterflies inside, inside and I
I just want to touch and kiss
And I wish that I could be with you tonight
You give me butterflies inside, inside and I
If you would take my hand, baby I would show you
Guide you to the light babe
If you would be my love, baby I will love you, love you
'Til the end of time
I just want to touch and kiss
And I wish that I could be with you tonight
You give me butterflies inside, inside and I
I just want to touch and kiss
And I wish that I could be with you tonight
You give me butterflies inside, inside and I
I just want to touch and kiss
And I wish that I could be with you tonight
You give me butterflies inside, inside and I",0.0,1.2000000476837158
40,n u a g e s,Dreams,"Let's suppose that you were able every night to dream any dream you wanted to dream
and you would naturally as you begin on this adventure of dreams
you would fulfill all your wishes.
You would have every kind of pleasure you see
and after several nights you would say
wow that was pretty great
but now let's have a surprise
let's have a dream which isn't under control
Well somethings going to happen to me that I don't know what it's going to be
Then you would get more and more adventurous
and you would make further and further out gambles
as to what you would dream
and finally you would dream where you are now
If you awaken from this illusion
And you understand black implies white
self implies other
life implies death
you can feel yourself
not as a stranger in the world
not as something here on probation
not as something that has arrived here by fluke
but you can begin to feel your own existence as absolute fundamental
what you are basically
deep deep down
far far in
is simply the fabric and structure of existence itself",0.0,1.0
41,Olafur Arnalds,So Far,"So far from who I was
From who I love
From who I want to be
So far from all our dreams
From all it means
From you here next to me
So far from seeing home
I stand out here alone
Am I asking for too much?
So far from being free
Of the past that's haunting me
The future I just can't touch
And if you take my hand
Please pull me from the dark
And show me hope again
We'll run side-by-side
No secrets left to hide
Sheltered from the pain",0.4000000059604645,0.800000011920929
42,Russ,Moonlight in Atlanta,"I'm alone but I'm not lonely
Comfortably indulging
And trying to get to know me
I'm just an outline of what I used to be
Constantly evolving
Steadily revolving
I am confidently lost
I don't need you to find me
You don't define me
I am confidently lost
I don't need you to find me
'Cause I'm not hiding
Anything
Anything
Made up of hope and meditation
Love, imagination
Water my creations
Baby it's amazing
All the days I'm facing
Nothing seems to phase me
'Cause I am confidently lost
I don't need you to find me
'Cause I'm not hiding
Anything
Anything
Anything
Anything
Thinking about where I've gone
Where I'm going
And I wouldn't change it for the world
Thinking about where I'm from
If I belong there
But I wouldn't change it for anything
(Oh I wouldn't change it for anything)
Anything
Anything
Anything",0.30000001192092896,0.30000001192092896
43,Sabrina Claudio,Confidently Lost,"I'm alone but I'm not lonely
Comfortably indulging
And trying to get to know me
I'm just an outline of what I used to be
Constantly evolving
Steadily revolving
I am confidently lost
I don't need you to find me
You don't define me
I am confidently lost
I don't need you to find me
'Cause I'm not hiding
Anything
Anything
Made up of hope and meditation
Love, imagination
Water my creations
Baby it's amazing
All the days I'm facing
Nothing seems to phase me
'Cause I am confidently lost
I don't need you to find me
'Cause I'm not hiding
Anything
Anything
Anything
Anything
Thinking about where I've gone
Where I'm going
And I wouldn't change it for the world
Thinking about where I'm from
If I belong there
But I wouldn't change it for anything
(Oh I wouldn't change it for anything)
Anything
Anything
Anything",0.30000001192092896,0.30000001192092896
44,Sagun,I'll Keep you Safe,"I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and
You'll see I can be all you need
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and
You'll see I can be all you need
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...
I'll keep you safe in these arms of mine
Hold on to me, pretty baby, and you'll s...",0.5,10.399999618530273
45,Sleeping at Last,Turning Pages,"I’ve waited a hundred years
But I’d wait a million more for you
Nothing prepared me for
What the privilege of being yours would do

If I had only felt the warmth within your touch
If I had only seen how you smile when you blush
Or how you curl your lip when you concentrate enough
Well I would have known
What I was living for all along
What I’ve been living for

Your love is my turning page
Where only the sweetest words remain
Every kiss is a cursive line
Every touch is a redefining phrase

I surrender who I’ve been for who you are
For nothing makes me stronger than your fragile heart
If I had only felt how it feels to be yours
Well I would have known
What I’ve been living for all along
What I’ve been living for

Though we’re tethered to the story we must tell
When I saw you, well I knew we’d tell it well
With a whisper we will tame the vicious seas
Like a feather bringing kingdoms to their knees",0.20000000298023224,2.5999999046325684
46,Sleeping At Last,Saturn,"You taught me the courage of stars before you left
How light carries on endlessly, even after death
With shortness of breath, you explained the infinite
How rare and beautiful it is to even exist
I couldn't help but ask
For you to say it all again
I tried to write it down
But I could never find a pen
I'd give anything to hear
You say it one more time
That the universe was made
Just to be seen by my eyes
I couldn't help but ask
For you to say it all again
I tried to write it down
But I could never find a pen
I'd give anything to hear
You say it one more time
That the universe was made
Just to be seen by my eyes
With shortness of breath, I'll explain the infinite
How rare and beautiful it truly is that we exist
",0.30000001192092896,0.30000001192092896
47,Sleeping At Last,Chasing Cars,"We'll do it all
Everything
On our own
We don't need
Anything
Or anyone
If I lay here
If I just lay here
Would you lie with me and just forget the world?
I don't quite know
How to say
How I feel
Those three words
Are said too much
They're not enough
And if I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's bursting into life
Let's waste time
Chasing cars
Around our heads
And if I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's bursting into life
All that I am
All that I ever was
Is here in your perfect eyes, they're all I can see
I don't know where
Confused about how as well
Just know that these things will never change for us at all
And if I lay here
If I just lay here
Would you lie with me and just forget the world?",-0.699999988079071,2.9000000953674316
48,Strays Dont Sleep,For Blue Skies,"Its been a long year
Since we last spoke.
How's your halo?
Just between you and I
You and me and the satellites
I never believed you
I only wanted to
Before all of this
What did I miss?
Do you ever get homesick?
I can't get used to it
I can't get used to it
I'll never get used to it
I'll never get used to it
I'm under that night
I'm under those same stars
We're in a red car
You asleep at my side
Going in and out of the headlights
Could I have saved you?
Would that 've betrayed you?
I want to burn this film
you alone with those pills.
what you couldn't do I will
I forgive you.
I'll forgive you
I'll forgive you
I'll forgive you
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.
For blue, blue skies
I'll forgive you.",0.0,3.299999952316284
49,SZA,Teen Spirit,"Ice under my heels, I hear it breaking
Under my heels, I hear it cracking
Foolish of me to think I had it
Emmanuel, how foolish of me!
To think I had it..
I hear your voice behind me
Moving up my neck
I hear you talking
Creeping on my shoulder
I hear you breathing
In my head I hear you screaming
Just do it..

[Hook:]
Yeah yeah, I feel you talking
Yeah yeah I feel you moving
Yeah yeah let's do it already
Yeah yeah..

[Verse 2:]
Chipping away at boulders
I conquer fire
40 days 40 nights
No New Star
Fuck your Third Eye!
I be the One
Neo of the Sun
Give me simplicity
To lonely seems like real fun
I feel you
Creeping up my leg I hear you talking
Moving on my shoulder I hear you breathing
In my head I hear you screaming
Just do it

[Bridge:]
Don't come close
Don't come close
You don't even know me, know me
Don't come close
Don't come close

[Pre-Hook:]
You don't even know me
You think you know me
Yeah yeah, I feel ya talking
Yeah yeah, I feel ya moving
Lets do it already
Mmhmm yeah yeah
Yeah yeah, I feel ya talking
Yeah yeah, I feel ya moving
Lets do it already
Mmhmm, yeah yeah

Dont come close
Dont come close
You dont even know me, know
Come close
Dont come close
You dont even know me
You think you know me, yeah
You dont even know me
You think you know me, yeah
You dont even know me, know me
You think you know me
Yeah yeah
Yeah yeah
Yeah yeah
Aww yeah",-0.10000000149011612,5.300000190734863
50,The Neighbourhood,Wires,"We talked about making it
I'm sorry that you never made it
And it pains me just to hear you have to say it
You knew the game and played it
It kills to know that you have been defeated
I see the wires pulling while you're breathing
You knew you had a reason
It killed you like diseases
I can hear it in your voice while your speaking you can't be treated
Mr. Know it all had his reign and his fall
At least that's what his brain is telling all
If he said help me kill the president
I'd say he needs medicine
Sick of screaming let us in
The wires got the best of him
All that he invested in goes
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
He told me I should take it in
Listen to every word he's speaking
The wires getting older I can hear the way their creaking
As their holding him
Well I could see it in his jaw
That all he ever wanted was a job
He tells me to be raw
Admits to me that every little flaw
That never let him sit upon the top
Won't tell me to stop
Thinks that I should be a little cautious
I can tell the wires pulled
If he said help me kill the president
I'd say he needs medicine
Sick of screaming let us in
The wires got the best of him
All that he invested in goes
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
I'm having trouble in believing
And I just started seeing
Light at the beginning of the tunnel but he tells me that I'm dreaming
When he talks I hear his ghosts every word they say to me
I just pray the wires aren't coming
If he said help me kill the president
I'd say he needs medicine
Sick of screaming let us in
The wires got the best of him
All that he invested in goes
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa
Straight to hell
Straight to hell
Whoa, whoa, whoa, whoa, whoa",-0.800000011920929,1.600000023841858
51,The Neighbourhood,Daddy Issues,"Take you like a drug
I taste you on my tongue
You ask me what I'm thinking about
I tell you that I'm thinking about
Whatever you're thinking about
Tell me something that I'll forget
And you might have to tell me again
It's crazy what you do for a friend

Go ahead and cry little girl
Nobody does it like you do
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I love that you got daddy issues
And I do too

I tried to write your name in the rain
But the rain never came
So I made with the sun
The shade, always comes at the worst times
You ask me what I'm thinking about
I'll tell you that I'm thinking about
Whatever you're thinking about
Tell me something that I'll forget
And you might have to tell me again
It's crazy what you do for a friend

Go ahead and cry little girl
Nobody does it like you do
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I love that you got daddy issues

I keep on trying to let you go
Dying to let you know
How I'm getting on
I didn't cry when you left at first
But now that you're dead it hurts
This time I gotta know
Where did my daddy go?
I'm not entirely here
Half of me has disappeared

Go ahead and cry little boy
You know that your daddy did too
You know what your mama went through
You gotta let it out soon, just let it out

Go ahead and cry little girl
Nobody does it like you do
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I love that you got daddy issues
And I do too

And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I love that you got daddy issues
And I do too",-0.10000000149011612,4.099999904632568
